,Unnamed: 0,Content,Label
10,1368,"TRANSPORT IN PLANTS the loss of water in the form of vapours from the plant parts through stomata. Temperature, light, humidity, wind speed and number of stomata affect the rate of transpiration. Excess water is also removed through tips of leaves of plants by guttation. Phloem is responsible for transport of food (primarily) sucrose from the source to the sink. The translocation in phloem is bi-directional; the source-sink relationship is variable. The translocation in phloem is explained by the pressure- ﬂow hypothesis. EXERCISES 1. What are the factors affecting the rate of diffusion? 2. What are porins? What role do they play in diffusion? 3. Describe the role played by protein pumps during active transport in plants. 4. Explain why pure water has the maximum water potential. 5. Differentiate between the following: (a) Diffusion and Osmosis (b) Transpiration and Evaporation (c) Osmotic Pressure and Osmotic Potential (d) Imbibition and Diffusion (e) Apoplast and Symplast pathways of movement of water in plants. (1) Guttation and Transpiration. 6. Brieﬂy describe water potential. What are the factors affecting it? 7. What happens when a pressure greater than the atmospheric pressure is applied to pure water or a solution? 8. (a) With the help of well-labelled diagrams, describe the process of plasmolysis in plants, giving appropriate examples. (b) Explain what will happen to a plant cell if it is kept in a solution having higher water potential. 9. How is the mycorrhizal association helpful in absorption of water and minerals in plants? 10. What role does root pressure play in water movement in plants? 1 1. Describe transpiration pull model of water transport in plants. What are the factors inﬂuencing transpiration? How is it useful to plants? 12. Discuss the factors responsible for ascent of xylem sap in plants. 13. What essential role does the root endoderrnis play during mineral absorption in plants? 14. Explain why xylem transport is unidirectional and phloem transport bi-directional. 15. Explain pressure ﬂow hypothesis of translocation of sugars in plants. 16. What causes the opening and closing of guard cells of stomata during transpiration? 193",1
11,1617,"Recording of Transactions — II 143 Date Sales to M / s Daman on account vide invoice no. 902: [i] 10 Electric kettles (General) @ ? 130. Purchased from M / s Kochhar Co. on credit vide invoice no.205: [i] 25 Electric Mixers @ ? 600. [ii] 40 Electric irons [Special] @ ? 540. trade discount 20%. Sales to M/s Ramneek on account vide bill no.925: 4 Electric Mixers @ ? 600. Received cheque of i3,700 from M / s Ramneek for full and final settlement of claim. The cheque deposited in bank after two days. Purchased from M/ s Burari Ltd. on credit vide invoice no. 157: (i) 10 Electric kettles @ ? 125 (ii) 20 Electric lamps @ ? 80 trade discount @ 20%. Sales to M / s Nutan on account vide invoice no.958: (i) 2 Electric Mixers @ ? 600. Cash sales of Electric wires and plugs ? 14,500, cash discount allowed ? 200. Cash purchases from M / s Hitesh: (i) 5 Electric fans @ ? 740. Paid electricity bill ? 1,320. Made full and final payment to M / s Burari Ltd. by cheque discount allowed by them ? 320. Purchased stationery on account from M / s Mohit Mart ? 3,200. Sales to M / s Daman on account vide Invoice No. 981: (i) 15 Table lamps @ ? 100 [ii] 10 Immersion heaters 1000 watt @ ? 80. Deposited in bank ? 5,000. Withdrew ? 8,000 for personal use. Paid telephone bill ? 2700 by cheque. Paid insurance ? 1,600 by cheque. Paid to M / s Handa Co. ?2,450 by cheque; and ? 28,000 to M / s Kochhar and co. by cheque who allowed ? 1,280 as discount. Purchases (Journal) Book nvoice Name of the Supplier L.F. Amount No. (Account to be credited) ? 544 Handa Co. Burari Ltd. Kochhar Co. Burari Ltd. 2019-2020",3
12,1658,"1 22 Accountancy : Company Accounts and Analysis of Financial Statements Illustration 25 AIjun Plastics Limited redeemed 1,000, 15% debentures of Rs 100 each by converting them into equity shares of Rs 10 each at a premium of Rs 2.50 per share. The company also redeemed 500 debentures by utilising Rs 50,000 out of proﬁt. Give the necessary journal entries. Solution: Books of Arjun Plastic Limted Journal _. Statement of Proﬁt and Loss To Debenture Redemption Reserve A/c (Transfer of proﬁt to Debenture Redemption Reserve) Debenture Redemption Investment A/c To Bank A/c (Required amount invested in DRI) 1 5% Debentures A/c . 1,00,000 To Debentureholders A/c 1.00.000 (Amount due to debentureholders) Debentureholders A/c . 1.00.000 To Equity Shares Capital A/c To Securities Premium Reserve A/c (Issue of 800 equity shares at a premium of Rs 2.50 per share) Bank A/c Dr. To Debenture Redemption Investment A/c (DRI encashed at the time of redemption of debentures) Debenture A/c To Debentureholders A/c (Amount due to debentureholders) Debentureholders A/c To Bank A/c (Payment to debentureholders) Debenture Redemption Reserve A/c To General Reserve (Debenture Redemption Reserve transferred to General Reserve on redemption of Debentures)",3
13,647,"LAWS OF MOTION 97 always occur in pairs. Further, the mutual forces between two bodies are always equal and opposite. This idea was expressed by Newton in the form of the third law of motion. To every action, there is always an equal and opposite reaction. Newton’s wording of the third law is so crisp and beautiful that it has become a part of common language. For the same reason perhaps, misconceptions about the third law abound. Let us note some important points about the third law, particularly in regard to the usage of the terms : action and reaction. 1. The terms action and reaction in the third law mean nothing else but ‘force’. Using different terms for the same physical concept can sometimes be confusing. A simple and clear way of stating the third law is as follows: Forces always occur in pairs. Force on a body A by B is equal and opposite to the force on the body B by A. 2. The terms action and reaction in the third law may give a wrong impression that action reﬂecting telescope. Isaac Newton (1 642 - 1 72 7) Isaac Newton was born in Woolsthorpe, England in 1642. the year Galileo died. His extraordinary mathematical ability and mechanical aptitude remained hidden from others in his school life. In 1662. he went to Cambridge for undergraduate studies. A plague epidemic in 1665 forced the university town to close and Newton had to return to his mother's farm. There in two years of solitude, his dormant creativity blossomed in a deluge of fundamental discoveries in mathematics and physics : binomial theorem for negative and fractional exponents. the beginning of calculus. the inverse square law of gravitation. the spectrum of white light. and so on. Returning to Cambridge. he pursued his investigations in optics and devised a In 1684. encouraged by his friend Edmund Halley. Newton embarked on writing what was to be one of the greatest scientiﬁc works ever published : The Principia Mathematica. In it. he enunciated the three laws of motion and the universal law of gravitation. which explained all the three Kepler's laws of planetary motion. The book was packed with a host of path—breaking achievements : basic principles of ﬂuid mechanics. mathematics of wave motion, calculation of masses of the earth. the sun and other planets, explanation of the precession of equinoxes. theory of tides, etc. In 1704, Newton brought out another masterpiece Opticks that summarized his work on light and colour. The scientific revolution triggered by Copernicus and steered vigorously ahead by Kepler and Galileo was brought to a grand completion by Newton. Newtonian mechanics uniﬁed terrestrial and celestial phenomena. The same mathematical equation governed the fall of an apple to the ground and the motion of the moon around the earth. The age of reason had dawned. comes before reaction i.e action is the cause and reaction the effect. There is no cause- effect relation implied in the third law. The force on A by B and the force on B by A act at the same instant. By the same reasoning, any one of them may be called action and the other reaction. 3. Action and reaction forces act on different bodies, not on the same body. Consider a pair of bodies A and B. According to the third law, F = — FBA (5.8) AB (force on A by B) = — (force on B by A) Thus if we are considering the motion of any one body (A or B), only one of the two forces is relevant. It is an error to add up the two forces and claim that the net force is zero. However, if you are considering the system of two bodies as a whole, F AB and FBA are internal forces of the system (A + B). They add up to give a null force. Internal forces in a body or a system of particles thus cancel away in pairs. This is an important fact that enables the second law to be applicable to a body or a system of particles (See Chapter 7). 2019-20",0
14,871,"CHEMICAL COORDINATION AND INTEGRATION an increased concentration of glucose in blood. In addition, they also stimulate the breakdown of lipids and proteins. The adrenal cortex can be divided into three layers, called zona reticularis (inner layer), zona fasciculata (middle layer) and zona glomerulosa (outer layer). The adrenal cortex secretes many hormones, commonly called as corticoids. The corticoids, which are involved in carbohydrate metabolism are called glucocorticoids. In our body, cortisol is the main glucocorticoid. Corticoids, which regulate the balance of water and electrolytes in our body are called mineralocorticoids. Aldosterone is the main mineralocorticoid in our body. Glucocorticoids stimulate gluconeogenesis, lipolysis and proteolysis; and inhibit cellular uptake and utilisation of amino acids. Cortisol is also involved in maintaining the cardio-vascular system as well as the kidney functions. Glucocorticoids, particularly cortisol, produces anti- inﬂammatory reactions and suppresses the immune response. Cortisol stimulates the RBC production. Aldosterone acts mainly at the renal tubules and stimulates the reabsorption of Na“ and water and excretion of K’“ and phosphate ions. ’Ihus, aldosterone helps in the maintenance of electrolytes, body ﬂuid volume, osmotic pressure and blood pressure. Small amounts of androgenic steroids are also secreted by the adrenal cortex which play a role in the growth of axial hair, pubic hair and facial hair during puberty. 22.2.8 Pancreas Pancreas is a composite gland (Figure 22.1) which acts as both exocrine and endocrine gland. The endocrine pancreas consists of ‘Islets of Langerhans’. There are about 1 to 2 million Islets of Langerhans in a normal human pancreas representing only 1 to 2 per cent of the pancreatic tissue. The two main types of cells in the Islet of Langerhans are called a—cells and B—cells. The oc—cells secrete a hormone called glucagon, while the B—cells secrete insulin. Glucagon is a peptide hormone, and plays an important role in maintaining the normal blood glucose levels. Glucagon acts mainly on the liver cells (hepatocytes) and stimulates glycogenolysis resulting in an increased blood sugar (hyperglycemia). In addition, this hormone stimulates the process of gluconeogenesis which also contributes to hyperglycemia. Glucagon reduces the cellular glucose uptake and utilisation. Thus, glucagon is a hyperglycemic hormone. Insulin is a peptide hormone, which plays a major role in the regulation of glucose homeostasis. Insulin acts mainly on hepatocytes and adipocytes (cells of adipose tissue), and enhances cellular glucose 337",1
15,1049,"160 BIOLOGY biomolecules. Amino acids, monosaccharide and disaccharide sugars, fatty acids, glycerol, nucleotides, nucleosides and nitrogen bases are some of the organic compounds seen in living organisms. There are 20 types of amino acids and 5 types of nucleotides. Fats and oils are glycerides in which fatty acids are esteriﬁed to glycerol. Phospholipids contain, in addition, a phosphorylated nitrogenous compound. Only three types of macromolecules, i.e., proteins, nucleic acids and polysaccharides are found in living systems. Lipids, because of their association with membranes separate in the macromolecular fraction. Biomacromolecules are polymers. They are made of building blocks which are different. Proteins are heteropolymers made of amino acids. Nucleic acids (RNA and DNA) are composed of nucleotides. Biomacromolecules have a hierarchy of structures — primary, secondary, tertiary and quaternary. Nucleic acids serve as genetic material. Polysaccharides are components of cell wall in plants, fungi and also of the exoskeleton of arthropods. They also are storage forms of energy (e. g., starch and glycogen). Proteins serve a variety of cellular fugctions. Many of them are enzymes, some are antibodies, somg) are receptors, some are hormones and some others are structural proteins. C agen is the mostgﬁbundant protein in animal world and Ribulose bisphosphae Gareboxylase- -ﬂﬁx§genase (RuBisCO) is the most abundant protein in the “glolepf the biospliere. Enzymes are proteins which catalyse blochemicéltreactlons in the cells. Ribozymes are nucleic acids w} scatalytm powngProteinaceous enzymes exhibit substrate specificity, reéuire ﬁgtfrnum temperature and pH for maximal activity. They are denatured at high temperatures. Enzymes lower activation energy of reactions and enhance greatly the rate of the reactions. Nucleic acids carry hereditary information and are passed on from parental generation to progeny. EXERCISES What are macromolecules? Give examples. Illustrate a glycosidic, peptide and a phospho-diester bond. What is meant by tertiary structure of proteins? F9330!"" Find and write down structures of 10 interesting small molecular weight biomolecules. Find if there is any industry which manufactures the compounds by isolation. Find out who are the buyers. 5. Proteins have primary structure. If you are given a method to know which amino acid is at either of the two termini (ends) of a protein, can you connect this information to purity or homogeneity of a protein? 6. Find out and make a list of proteins used as therapeutic agents. Find other applications of proteins (e. g., Cosmetics etc.) 7. Explain the composition of triglyceride.",1
16,1659,"1 32 Accountancy : Company Accounts and Analysis of Financial Statements Solution: 12% Debentures Account Dr. Cr. Date Particulars J .F. Amount Date Particulars J.F. Amount {Rs} {Rs} 2017 Bank 10,00,000 2017 Balance b/d 10,00,000 March 3 1 I _, 00, 000 March 3 1 10,00,000 Debenture Redemption Fund Account Dr. Cr. Date Particulars J .F. Amount Date Particulars J.F. Amount {Rs} {Rs} 2017 10,30,000 2017 balance b/d March 3 1 Debenture Redemption Fund Investment 10,30,000 Debenture Redemption Fund Investment Account W-W- moms} Balance b/d Bank (9% Loan) 9% Loan 3,80,000 March 3 1 Bank 8% Govt.Paper (8% Govt.Paper) March 3 1 Debenture Redempﬁon Fund 10,30,000 10,30,000 =",3
17,223,"CHAPTER SEVEN | | 056cm? SYSTEMS OF PARTICLES AND ROTATIONAL MOTION Introduction Centre of mass Motion of centre of mass Linear momentum of a system of particles Vector product of two vectors Angular velocity and its relation with linear velocity Torque and angular momentum Equilibrium of a rigid body Moment of inertia Theorems of perpendicular and parallel axes Kinematics of rotational motion about a ﬁxed axis Dynamics of rotational motion about a fixed axis Angular momentum in case of rotation about a fixed axis Rolling motion Summary Points to Ponder Exercises Additional exercises ’ 7. 1 INTRODUCTION In the earlier chapters we primarily considered the motion of a single particle. (A particle is ideally represented as a point mass having no size.) We applied the results of our study even to the motion of bodies of finite size, assuming that motion of such bodies can be described in terms of the motion of a particle. Any real body which we encounter in daily life has a finite size. In dealing with the motion of extended bodies (bodies of finite size) often the idealised model of a particle is inadequate. In this chapter we shall try to go beyond this inadequacy. We shall attempt to build an understanding of the motion of extended bodies. An extended body, in the first place, is a system of particles. We shall begin with the consideration of motion of the system as a whole. The centre of mass of a system of particles will be a key concept here. We shall discuss the motion of the centre of mass of a system of particles and usefulness of this concept in understanding the motion of extended bodies. A large class of problems with extended bodies can be solved by considering them to be rigid bodies. Ideally a rigid body is a body with a perfectly definite and unchanging shape. The distances between all pairs of particles of such a body do not change. It is evident from this definition of a rigid body that no real body is truly rigid, since real bodies deform under the inﬂuence of forces. But in many situations the deformations are negligible. In a number of situations involving bodies such as wheels, tops, steel beams, molecules and planets on the other hand, we can ignore that they warp (twist out of shape), bend or vibrate and treat them as rigid. 7.1.1 What kind of motion can a rigid body have? Let us try to explore this question by taking some examples of the motion of rigid bodies. Let us begin with a rectangular 2019-20",0
18,1054,"328 BIOLOGY of cerebral hemispheres and a group of associated deep structures form a complex structure called limbic system which is concerned with olfaction, autonomic responses, regulation of sexual behaviour, expression of emotional reactions, and motivation. The midbrain receives and integrates visual, tactile and auditory inputs. The hindbrain comprises pons, cerebellum and medulla. The cerebellum integrates information received from the semicircular canals of the ear and the auditory system. The medulla contains centres, which control respiration, cardiovascular reﬂexes, and gastric secretions. Pons consist of ﬁbre tracts that interconnect different regions of the brain. The entire process of involuntary response to a peripheral nervous stimulation is called reﬂex action. Information regarding changes in the environment is received by the CNS through the sensory organs which are processed and analysed. Signals are then sent for necessary adjustments. The wall of the human eye ball is composed of three layers. The external layer is composed of cornea and sclera. Inside sclera is the middle layer, which is called the choroid. Retina, the innermosht’ layer, contains two types of photoreceptor cells, namely rggdggnd cones. ”lghe gﬁylight (photopic) vision and colour vision are functions oftmes ahd twiligi «(@cgptopic) vision is the function of the rods. The light entersyrtlfrgisl’ghaeornea, tgagléns and the images of objects are formed on the retina. {LA \“23 N The ear can be divided into gn‘e‘ou‘ﬁeggeﬁr, the middle ear and the inner ear. The middle ear contains three ossicles called malleus, incus and stapes. The ﬂuid ﬁlled inner ear is called the labyrinth, and the coiled portion of the labyrinth is called cochlea. The organ of corti is a structure which contains hair cells that act as auditory receptors and is located on the basilar membrane. The vibrations produced in the ear drum are transmitted through the ear ossicles and oval window to the ﬂuid-ﬁlled inner ear. Nerve impulses are generated and transmitted by the afferent ﬁbres to the auditory cortex of the brain. The inner ear also contains a complex system located above the cochlea called vestibular apparatus. It is inﬂuenced by gravity and movements, and helps us in maintaining balance of the body and posture.",1
19,1022,"ENVIRONMENTAL ISSUES Hospitals generate hazardous wastes that contain disinfectants and other harmful chemicals, and also pathogenic micro-organisms. Such wastes also require careful treatment and disposal. The use of incinerators is crucial to disposal of hospital waste. Irreparable computers and other electronic goods are known as electronic wastes (e-wastes). E-wastes are burried in landﬁlls or incinerated. Over half of the e-wastes generated in the developed world are exported to developing countries, mainly to China, India and Pakistan, where metals like copper, iron, silicon, nickel and gold are recovered during recycling process. Unlike developed countries, which have speciﬁcally built facilities for recycling of e-wastes, recycling in developing countries often involves manual participation thus exposing workers to toxic substances present in e-wastes. Recycling is the only solution for the treatment of e-waste, provided it is carried out in an environment- friendly manner. 16.3. 1 Case Study of Remedy for Plastic Waste A plastic sack manufacturer in Bangalore has managed to ﬁnd the ideal solution to the ever-increasing problem of accumulating plastic waste. Ahmed Khan, aged 57 years old, has been producing plastic sacks for 20 years. About 8 years ago, he realised that plastic waste was a real problem. Polyblend, a ﬁne powder of recycled modiﬁed plastic, was developed then by his company. This mixture is mixed with the bitumen that is used to lay roads. In collaboration with R.V. College of Engineering and the Bangalore City Corporation, Ahmed Khan proved that blends of Polyblend and bitumen, when used to lay roads, enhanced the bitumen’s water repellant properties, and helped to increase road life by a factor of three. The raw material for creating Polyblend is any plastic ﬁlm waste. So, against the price of Rs. 0.40 per kg that rag pickers had been getting for plastic waste, Khan now offers Rs.6. Using Khan’s technique, by the year 2002, more than 40 kms of road in Bangalore has already been laid. At this rate, Khan will soon be running short of plastic waste in Bangalore, to produce Polyblend. Thanks to innovations like Polyblend, we might still avoid being smothered by plastic waste. 16.4 AGRO-CHEMICALS AND THEIR EFFECTS In the wake of green revolution, use of inorganic fertilisers and pesticides has increased manifold for enhancing crop production. Pesticides, herbicides, fungicides, etc., are being increasingly used. These incidentally, are also toxic to non-target organisms,that are important components of the soil ecosystem. Do you think these can be biomagniﬁed in the terrestrial ecosystems? We know what the addition of increasing amounts of chemical fertilisers can do to aquatic ecosystems vis-a-vis eutrophication. The current problems in agriculture are, therefore, extremely grave. 2019—2020 279",1
20,645,"I Physics where q) is the equilibrium deﬂection and k the torsion constant of the spring. 1 1. An electron moving around the central nucleus has a magnetic moment ,ul given by: _e — 1 2m #1 where lis the magnitude of the angular momentum of the circulating electron about the central nucleus. The smallest value of ,ul is called the Bohr magneton [.tB and it is [.tB = 9.27><10‘24 J /T 12. A moving coil galvanometer can be converted into a ammeter by introducing a shunt resistance rs, of small value in parallel. It can be converted into a voltmeter by introducing a resistance of a large value in series. Physical Quantity Symbol Nature Dimensions Units Remarks [MLT'2A’2] 47: x 10'7 T m A’1 [M T'2A'1] [LZA] [M L2T‘2] Appears in MCG POINTS TO PONDER 1. Electrostatic ﬁeld lines originate at a positive charge and terminate at a negative charge or fade at infinity. Magnetic field lines always form closed loops. 2. The discussion in this Chapter holds only for steady currents which do not vary with time. When currents vary with time Newton’s third law is valid only if momentum carried by the electromagnetic ﬁeld is taken into account. 3. Recall the expression for the Lorentz force. F=q(v><B+E) This velocity dependent force has occupied the attention of some of the greatest scientiﬁc thinkers. If one switches to a frame with instantaneous velocity v. the magnetic part of the force vanishes. The motion of the charged particle is then explained by arguing that there exists an appropriate electric field in the new frame. We shall not discuss the details of this mechanism. However, we stress that the resolution of this paradox implies that electricity and magnetism are linked phenomena (electromagnetism) and that the Lorentz force expression does not imply a universal preferred frame of reference in nature. 4. Ampere’s Circuital law is not independent of the Biot-Savart law. It can be derived from the Biot-Savart law. Its relationship to the Biot-Savart law is similar to the relationship between Gauss’s law and 1 68 Coulomb’s law. 2019-20",0
21,241,"Electromagnetic Waves a consequence of the displacement current being a source of a magnetic field. Thus, time- dependent electric and magnetic ﬁelds give rise to each other! Faraday’s law of electromagnetic induction and Ampere-Maxwell law give a quantitative expression of this statement, with the current being the total current, as in Eq. (8.5). One very important consequence of this symmetry is the existence of electromagnetic waves, which we discuss qualitatively in the next section. MAXWELL’S EQUATIONS 1. @EdA = Q /80 (Gauss’s Law for electricity) 2. 513 B-dA = O (Gauss’s Law for magnetism) —d(15 E.dl = B ’ 3. 515 d t (Faraday s Law) . chE 4, g5 B-dl = #0 1C + #0 so? (Ampere — Maxwell Law) Example 8.1 A parallel plate capacitor with circular plates of radius 1 m has a capacitance of l nF. At t = 0, it is connected for charging in series with a resistor R = 1 M9 across a 2V battery (Fig. 8.3). Calculate the magnetic field at a point P, halfway between the centre and the periphery of the plates, after t = 10‘3 s. (The charge on the capacitor at time t is q (t) = CV [l — exp (—t/r)], where the time constant T is equal to CR.) FIGURE 8.3 Solution The time constant of the CR circuit is I = CR = 10‘3 s. Then, we have W) = CV [1 — exp (—t/r)1 = 2 x 10_9 [1— exp (—t/1O‘3)] The electric field in between the plates at time t is W) q E=— = — . = 2 2 = 80A 1580 ’ A W (1) 1'11 area of the plates. Consider now a circular loop of radius (1/2) m parallel to the plates passing through P. The magnetic field B at all points on the loop is 2019-20 I '9 mauvxg 273",0
